timestamp,site_id,site_name,Tv_hidden,rb_hidden,Wc_hidden
2020-07-29 01:00:00,0,Madagascar,291.2962951660156,0.024465499445796,0.0098008178174495
2020-08-08 01:00:00,0,Madagascar,293.5491943359375,0.0423622503876686,0.0
2020-08-18 01:00:00,0,Madagascar,293.6198425292969,0.0102808186784386,0.0
2020-08-28 01:00:00,0,Madagascar,293.0028381347656,0.0030675211455672,0.0
2020-09-07 01:00:00,0,Madagascar,291.4294738769531,0.0033120010048151,0.0
2020-09-17 01:00:00,0,Madagascar,294.7285461425781,0.0028034595306962,0.0562917925417423
2020-09-27 01:00:00,0,Madagascar,291.35162353515625,0.003913780208677,0.0
2020-10-07 01:00:00,0,Madagascar,292.034912109375,0.0031660592649132,0.0
2020-10-17 01:00:00,0,Madagascar,296.49859619140625,0.0214973073452711,0.0
2020-10-27 01:00:00,0,Madagascar,296.3360595703125,0.0156836044043302,0.0
2020-11-06 01:00:00,0,Madagascar,295.3547058105469,0.0045595183037221,0.0
2020-11-16 01:00:00,0,Madagascar,295.43634033203125,0.0039594061672687,0.0095733534544706
2020-11-26 01:00:00,0,Madagascar,297.3539123535156,0.0092601543292403,0.2128875404596328
2020-12-06 01:00:00,0,Madagascar,297.6400756835937,0.0322785004973411,0.2383851408958435
2020-12-16 01:00:00,0,Madagascar,296.0746459960937,0.0036183153279125,0.0
2020-12-26 01:00:00,0,Madagascar,297.2677917480469,0.0031616035848855,0.2969058454036712
2021-01-05 01:00:00,0,Madagascar,296.89263916015625,0.009337980300188,0.3182726800441742
2021-01-15 01:00:00,0,Madagascar,296.60137939453125,0.0029090435709804,0.0
2021-01-25 01:00:00,0,Madagascar,296.98486328125,0.0037092138081789,0.2834990620613098
2021-02-04 01:00:00,0,Madagascar,297.757568359375,0.0164373647421598,0.2503755390644073
2021-02-14 01:00:00,0,Madagascar,295.8018798828125,0.0316015481948852,0.2072484046220779
2021-02-24 01:00:00,0,Madagascar,296.0259094238281,0.0091163283213973,0.2271052896976471
2021-03-06 01:00:00,0,Madagascar,296.5378723144531,0.0051762536168098,0.2049498260021209
2021-03-16 01:00:00,0,Madagascar,295.7897644042969,0.0041150664910674,0.1711165904998779
2021-03-26 01:00:00,0,Madagascar,293.0756225585937,0.004153880290687,0.0
2021-04-05 01:00:00,0,Madagascar,294.7054138183594,0.0051333168521523,0.0
2021-04-15 01:00:00,0,Madagascar,296.5005798339844,0.0033506448380649,0.1261469423770904
2021-04-25 01:00:00,0,Madagascar,296.7713623046875,0.0156086925417184,0.0379218906164169
2021-05-05 01:00:00,0,Madagascar,291.5794372558594,0.0174974855035543,0.0
2021-05-15 01:00:00,0,Madagascar,293.3665466308594,0.0034774541854858,0.0
2021-05-25 01:00:00,0,Madagascar,289.5914306640625,0.0035916466731578,0.0
2021-06-04 01:00:00,0,Madagascar,292.75897216796875,0.0096577797085046,0.0
2021-06-14 01:00:00,0,Madagascar,293.1368103027344,0.0165272057056427,0.0
2021-06-24 01:00:00,0,Madagascar,291.5014953613281,0.01010546926409,0.0
2021-07-04 01:00:00,0,Madagascar,289.7892150878906,0.0035619677510112,0.0
2021-07-14 01:00:00,0,Madagascar,290.2713623046875,0.0036094253882765,0.0
2021-07-24 01:00:00,0,Madagascar,294.2123107910156,0.0628420636057853,0.0
2021-08-03 01:00:00,0,Madagascar,292.1011962890625,0.0169938262552022,0.0
2021-08-13 01:00:00,0,Madagascar,289.4690246582031,0.003575048642233,0.0
2021-08-23 01:00:00,0,Madagascar,293.6910705566406,0.0024207734968513,0.0176514536142349
2021-09-02 01:00:00,0,Madagascar,295.6312866210937,0.0180370789021253,0.0
2021-09-12 01:00:00,0,Madagascar,295.0621337890625,0.0027509778738021,0.001380902249366
2021-09-22 01:00:00,0,Madagascar,295.3544921875,0.0266266819089651,0.0
2021-10-02 01:00:00,0,Madagascar,293.99786376953125,0.0044734701514244,0.0
2021-10-12 01:00:00,0,Madagascar,296.1741638183594,0.0030020612757653,0.0
2021-10-22 01:00:00,0,Madagascar,293.91131591796875,0.0194837264716625,0.0
2021-11-01 01:00:00,0,Madagascar,294.4853820800781,0.0040821619331836,0.0029639147687703
2021-11-11 01:00:00,0,Madagascar,297.1724853515625,0.0055297156795859,5.406539457908366e-06
2021-11-21 01:00:00,0,Madagascar,296.63238525390625,0.0044165961444377,0.1333257853984832
2021-12-01 01:00:00,0,Madagascar,296.07586669921875,0.0040884586051106,0.1926732808351516
2021-12-11 01:00:00,0,Madagascar,296.7690124511719,0.0037681008689105,0.0403572134673595
2021-12-21 01:00:00,0,Madagascar,295.3392944335937,0.0041686245240271,0.0
2021-12-31 01:00:00,0,Madagascar,297.3301696777344,0.0031242347322404,0.0
2020-01-01 01:00:00,1,Amazon,296.6228942871094,0.0029986787121742,0.0
2020-01-11 01:00:00,1,Amazon,298.3057861328125,0.0238484852015972,0.0
2020-01-21 01:00:00,1,Amazon,297.4516906738281,0.0031654129270464,0.0949098467826843
2020-01-31 01:00:00,1,Amazon,298.17095947265625,0.0030944414902478,0.0
2020-02-10 01:00:00,1,Amazon,299.64361572265625,0.0669300556182861,0.0
2020-02-20 01:00:00,1,Amazon,299.8761291503906,0.0210830885916948,0.0
2020-03-01 01:00:00,1,Amazon,298.5092163085937,0.0033851631451398,0.0500690974295139
2020-03-11 01:00:00,1,Amazon,298.1880187988281,0.0046144970692694,0.2706164717674255
2020-03-21 01:00:00,1,Amazon,297.8757629394531,0.0038786828517913,0.0
2020-03-31 01:00:00,1,Amazon,297.82354736328125,0.0172126721590757,0.4488891959190368
2020-04-10 01:00:00,1,Amazon,296.8310546875,0.0031041596084833,0.3564181625843048
2020-04-20 01:00:00,1,Amazon,297.47393798828125,0.0042728069238364,0.4668772518634796
2020-04-30 01:00:00,1,Amazon,297.9984436035156,0.0037453121040016,0.2546837329864502
2020-05-10 01:00:00,1,Amazon,297.64031982421875,0.0074651287868618,0.0673042088747024
2020-05-20 01:00:00,1,Amazon,297.2567443847656,0.0174834467470645,0.4527545273303985
2020-05-30 01:00:00,1,Amazon,297.2568664550781,0.0044411225244402,0.2568810582160949
2020-06-09 01:00:00,1,Amazon,297.2809753417969,0.0031134844757616,0.0434018075466156
2020-06-19 01:00:00,1,Amazon,297.1333312988281,0.0044699553400278,0.0102313458919525
2020-06-29 01:00:00,1,Amazon,297.0434875488281,0.0047815293073654,0.117167443037033
2020-07-09 01:00:00,1,Amazon,297.2802124023437,0.0035646979231387,0.0
2020-07-19 01:00:00,1,Amazon,298.0062866210937,0.00343325920403,0.0
2020-07-29 01:00:00,1,Amazon,296.9414978027344,0.002974726492539,0.0
2020-08-08 01:00:00,1,Amazon,297.79620361328125,0.0044687571935355,0.0
2020-08-18 01:00:00,1,Amazon,300.0541381835937,0.0030336144845932,2.3603715817444022e-06
2020-08-28 01:00:00,1,Amazon,298.3458557128906,0.0047636684030294,0.3112739622592926
2020-09-07 01:00:00,1,Amazon,299.03082275390625,0.0058555514551699,0.0
2020-09-17 01:00:00,1,Amazon,298.193603515625,0.0041271760128438,0.0810755938291549
2020-09-27 01:00:00,1,Amazon,297.44244384765625,0.0032703471370041,0.1052979677915573
2020-10-07 01:00:00,1,Amazon,297.4994506835937,0.0032899216748774,0.0695113837718963
2020-10-17 01:00:00,1,Amazon,298.9022216796875,0.0059647685848176,0.0
2020-10-27 01:00:00,1,Amazon,298.9234619140625,0.0032551838085055,0.2169584333896637
2020-11-06 01:00:00,1,Amazon,298.4259033203125,0.0041324561461806,1.1465774605312615e-06
2020-11-16 01:00:00,1,Amazon,298.0619506835937,0.0031385740730911,0.0
2020-11-26 01:00:00,1,Amazon,297.4079284667969,0.0182897392660379,0.4388279318809509
2020-12-06 01:00:00,1,Amazon,297.92877197265625,0.0035795355215668,0.0
2020-12-16 01:00:00,1,Amazon,294.703857421875,0.0032431485597044,0.0
2020-12-26 01:00:00,1,Amazon,296.9472961425781,0.0031539432238787,0.0530181229114532
2021-01-05 01:00:00,1,Amazon,296.3598327636719,0.0034575737081468,0.0
2021-01-15 01:00:00,1,Amazon,297.4176330566406,0.0090227918699383,0.4224733412265777
2021-01-25 01:00:00,1,Amazon,296.7169494628906,0.0036890471819788,0.2907066643238067
2021-02-04 01:00:00,1,Amazon,297.5022277832031,0.0042598987929522,0.0
2021-02-14 01:00:00,1,Amazon,297.3155212402344,0.0054823509417474,0.4633709490299225
2021-02-24 01:00:00,1,Amazon,298.7370910644531,0.0144134499132633,0.0
2021-03-06 01:00:00,1,Amazon,297.1234741210937,0.0031183899845927,0.001563245197758
2021-03-16 01:00:00,1,Amazon,297.3216857910156,0.0031853558029979,0.2249081432819366
2021-03-26 01:00:00,1,Amazon,295.9748840332031,0.0037337455432862,0.0
2021-04-05 01:00:00,1,Amazon,298.4169616699219,0.0039047601167112,0.0
2021-04-15 01:00:00,1,Amazon,297.1371459960937,0.0070586567744612,0.4612685441970825
2021-04-25 01:00:00,1,Amazon,297.2395324707031,0.0041303504258394,0.1128254234790802
2021-05-05 01:00:00,1,Amazon,296.8816223144531,0.00336674018763,0.0304117556661367
2021-05-15 01:00:00,1,Amazon,297.225830078125,0.003510468173772,0.0655707642436027
2021-05-25 01:00:00,1,Amazon,298.6963195800781,0.0057326876558363,0.0267497524619102
2021-06-04 01:00:00,1,Amazon,297.8365783691406,0.0056596156209707,0.103621020913124
2021-06-14 01:00:00,1,Amazon,297.8171691894531,0.0033423611894249,0.0
2021-06-24 01:00:00,1,Amazon,296.2811584472656,0.0031427654903382,0.4440264403820038
2021-07-04 01:00:00,1,Amazon,295.4390563964844,0.0157127249985933,0.4610911905765533
2021-07-14 01:00:00,1,Amazon,295.7591247558594,0.0034532302524894,0.0
2021-07-24 01:00:00,1,Amazon,297.169921875,0.0033711434807628,0.0018711647717282
2021-08-03 01:00:00,1,Amazon,296.1104431152344,0.0042259125038981,0.0130223417654633
2021-08-13 01:00:00,1,Amazon,297.6376953125,0.0044063334353268,0.1217982396483421
2021-08-23 01:00:00,1,Amazon,298.3267822265625,0.005372988525778,0.0
2021-09-02 01:00:00,1,Amazon,296.724609375,0.0032399443443864,0.3218196928501129
2021-09-12 01:00:00,1,Amazon,298.88775634765625,0.0043652183376252,2.354594471398741e-06
2021-09-22 01:00:00,1,Amazon,298.9433898925781,0.0180423334240913,0.0
2021-10-02 01:00:00,1,Amazon,299.034423828125,0.0031558903865516,2.8848407964687794e-06
2021-10-12 01:00:00,1,Amazon,298.41064453125,0.0046824789606034,0.3748868107795715
2021-10-22 01:00:00,1,Amazon,297.0530700683594,0.003214840311557,0.3218601942062378
2021-11-01 01:00:00,1,Amazon,297.924560546875,0.0049006873741745,0.1970106363296508
2021-11-11 01:00:00,1,Amazon,297.7524108886719,0.0073266476392745,0.3069087266921997
2021-11-21 01:00:00,1,Amazon,297.5779113769531,0.0031722842250019,0.4318306744098663
2021-12-01 01:00:00,1,Amazon,297.95086669921875,0.0032045035623013,0.4591290950775146
2021-12-11 01:00:00,1,Amazon,298.1973571777344,0.003253839444369,0.2440235763788223
2021-12-21 01:00:00,1,Amazon,298.1338195800781,0.0035313246771693,0.3279310464859009
2021-12-31 01:00:00,1,Amazon,297.1641540527344,0.0046418057754635,0.4647781252861023
2020-01-01 01:00:00,2,Congo,294.9584045410156,0.0031017293222248,0.0
2020-01-11 01:00:00,2,Congo,293.18292236328125,0.0041245673783123,0.4859253168106079
2020-01-21 01:00:00,2,Congo,294.6493835449219,0.0044667138718068,0.0
2020-01-31 01:00:00,2,Congo,293.9543151855469,0.0038706245832145,0.0
2020-02-10 01:00:00,2,Congo,295.0744934082031,0.0071908603422343,0.045942336320877
2020-02-20 01:00:00,2,Congo,295.1259765625,0.0038200782146304,0.3848974704742431
2020-03-01 01:00:00,2,Congo,296.0660095214844,0.0053128614090383,0.4087698757648468
2020-03-11 01:00:00,2,Congo,294.91180419921875,0.0038405812811106,0.0
2020-03-21 01:00:00,2,Congo,296.891357421875,0.05307362601161,0.0
2020-03-31 01:00:00,2,Congo,295.35107421875,0.0041752788238227,0.0
2020-04-10 01:00:00,2,Congo,294.9208374023437,0.0033388345036655,0.0
2020-04-20 01:00:00,2,Congo,294.8701171875,0.0080755176022648,0.4292256832122803
2020-04-30 01:00:00,2,Congo,294.2045288085937,0.0036105518229305,0.0
2020-05-10 01:00:00,2,Congo,295.4836120605469,0.0034265813883394,0.2849714756011963
2020-05-20 01:00:00,2,Congo,293.9652404785156,0.0040594860911369,0.0
2020-05-30 01:00:00,2,Congo,295.8824462890625,0.0031562091317027,0.1093481853604316
2020-06-09 01:00:00,2,Congo,295.0763244628906,0.0034354468807578,0.0
2020-06-19 01:00:00,2,Congo,291.37969970703125,0.0044845081865787,0.0
2020-06-29 01:00:00,2,Congo,295.0860900878906,0.0030954002868384,0.007754014339298
2020-07-09 01:00:00,2,Congo,294.3608703613281,0.0036717706825584,0.0
2020-07-19 01:00:00,2,Congo,293.3743896484375,0.0031457818113267,0.0
2020-07-29 01:00:00,2,Congo,293.00653076171875,0.0048164064064621,0.0
2020-08-08 01:00:00,2,Congo,294.12384033203125,0.0037629315629601,0.012002115137875
2020-08-18 01:00:00,2,Congo,295.25518798828125,0.0034949369728565,0.0004056866746395
2020-08-28 01:00:00,2,Congo,293.5403137207031,0.0041573732160031,0.010286153294146
2020-09-07 01:00:00,2,Congo,293.0823669433594,0.0040537822060287,0.0
2020-09-17 01:00:00,2,Congo,293.7260131835937,0.0036372414324432,0.0
2020-09-27 01:00:00,2,Congo,294.127197265625,0.0037651141174137,0.2825564444065094
2020-10-07 01:00:00,2,Congo,294.416748046875,0.0049260170198976,0.0
2020-10-17 01:00:00,2,Congo,294.67950439453125,0.0032152286730706,0.4705150127410888
2020-10-27 01:00:00,2,Congo,293.5704650878906,0.0039977547712624,0.0
2020-11-06 01:00:00,2,Congo,294.2001037597656,0.0038197066169232,0.4266075193881988
2020-11-16 01:00:00,2,Congo,294.0858459472656,0.0032087690196931,0.0340799689292907
2020-11-26 01:00:00,2,Congo,293.56817626953125,0.0034079488832503,0.0
2020-12-06 01:00:00,2,Congo,293.9478454589844,0.0031571092549711,0.0469681248068809
2020-12-16 01:00:00,2,Congo,294.49517822265625,0.0031250952742993,0.0
2020-12-26 01:00:00,2,Congo,295.1872253417969,0.0031138614285737,0.3819713592529297
2021-01-05 01:00:00,2,Congo,295.51519775390625,0.0270339753478765,0.0
2021-01-15 01:00:00,2,Congo,296.00311279296875,0.027787571772933,0.4939047992229461
2021-01-25 01:00:00,2,Congo,294.7919006347656,0.0130656268447637,0.4157048761844635
2021-02-04 01:00:00,2,Congo,296.99578857421875,0.0037518180906772,0.0
2021-02-14 01:00:00,2,Congo,296.9008178710937,0.0043721683323383,0.0
2021-02-24 01:00:00,2,Congo,295.0169677734375,0.0306407008320093,0.4543064832687378
2021-03-06 01:00:00,2,Congo,297.3056945800781,0.0046537169255316,2.4588080123066906e-05
2021-03-16 01:00:00,2,Congo,296.0092163085937,0.033876147121191,0.3538192808628082
2021-03-26 01:00:00,2,Congo,293.5211181640625,0.0039770836010575,0.0
2021-04-05 01:00:00,2,Congo,295.8243408203125,0.0037801770959049,0.0
2021-04-15 01:00:00,2,Congo,293.7959899902344,0.0043813209049403,0.0
2021-04-25 01:00:00,2,Congo,294.36688232421875,0.0033109593205153,0.0520246773958206
2021-05-05 01:00:00,2,Congo,295.998779296875,0.003124485258013,0.0528751164674758
2021-05-15 01:00:00,2,Congo,294.47662353515625,0.0041531403549015,0.0
2021-05-25 01:00:00,2,Congo,293.89263916015625,0.0031484018545597,0.0
2021-06-04 01:00:00,2,Congo,293.0449523925781,0.0035587965976446,0.0083467410877347
2021-06-14 01:00:00,2,Congo,292.6985778808594,0.0054713343270123,0.0
2021-06-24 01:00:00,2,Congo,293.8284912109375,0.0047681825235486,0.0
2021-07-04 01:00:00,2,Congo,294.5097045898437,0.0047953282482922,0.0
2021-07-14 01:00:00,2,Congo,293.00323486328125,0.0050852689892053,0.0
2021-07-24 01:00:00,2,Congo,293.9049987792969,0.0040568872354924,0.0
2021-08-03 01:00:00,2,Congo,294.9017333984375,0.0039567053318023,0.0
2021-08-13 01:00:00,2,Congo,294.0293884277344,0.0040852949023246,0.008668684400618
2021-08-23 01:00:00,2,Congo,294.0638732910156,0.0041786176152527,0.0
2021-09-02 01:00:00,2,Congo,295.8556823730469,0.0376850627362728,0.4798012375831604
2021-09-12 01:00:00,2,Congo,294.7746276855469,0.0376584567129612,0.4679919183254242
2021-09-22 01:00:00,2,Congo,293.40118408203125,0.0040766177698969,0.0
2021-10-02 01:00:00,2,Congo,295.48828125,0.0033821186516433,0.0727811306715011
2021-10-12 01:00:00,2,Congo,295.1291809082031,0.0144276302307844,0.3548221588134765
2021-10-22 01:00:00,2,Congo,294.410400390625,0.0362362749874591,0.4828692078590393
2021-11-01 01:00:00,2,Congo,294.7973022460937,0.0038850263226777,0.0240213684737682
2021-11-11 01:00:00,2,Congo,295.66070556640625,0.0113964602351188,0.3822154104709625
2021-11-21 01:00:00,2,Congo,294.7513122558594,0.0039507313631474,0.0
2021-12-01 01:00:00,2,Congo,292.546630859375,0.0031154002062976,0.3489135205745697
2021-12-11 01:00:00,2,Congo,295.2436218261719,0.0040047732181847,0.0
2021-12-21 01:00:00,2,Congo,294.19775390625,0.0041449121199548,0.0
2021-12-31 01:00:00,2,Congo,293.7862548828125,0.0034333667717874,0.0
2020-01-01 01:00:00,3,Sahel,292.94244384765625,0.072412796318531,0.0
2020-01-11 01:00:00,3,Sahel,293.0170288085937,0.0274446923285722,0.0
2020-01-21 01:00:00,3,Sahel,291.7692565917969,0.0304282400757074,0.0
2020-01-31 01:00:00,3,Sahel,293.7062683105469,0.0410193726420402,0.0
2020-02-10 01:00:00,3,Sahel,294.6833190917969,0.0377091877162456,0.0
2020-02-20 01:00:00,3,Sahel,292.40167236328125,0.0343818441033363,0.0
2020-03-01 01:00:00,3,Sahel,293.04815673828125,0.0198349617421627,0.0
2020-03-11 01:00:00,3,Sahel,297.1926574707031,0.0272268019616603,0.0
2020-03-21 01:00:00,3,Sahel,298.8876342773437,0.0040285512804985,0.0
2020-03-31 01:00:00,3,Sahel,294.3126525878906,0.0040821428410708,0.0
2020-04-10 01:00:00,3,Sahel,301.622802734375,0.0297975204885005,0.0
2020-04-20 01:00:00,3,Sahel,302.0397644042969,0.0488587133586406,0.0
2020-04-30 01:00:00,3,Sahel,303.139404296875,0.0511362999677658,0.0
2020-05-10 01:00:00,3,Sahel,295.87213134765625,0.0024567602667957,0.0
2020-05-20 01:00:00,3,Sahel,302.71270751953125,0.0670775175094604,0.0
2020-05-30 01:00:00,3,Sahel,303.0068054199219,0.0615524426102638,0.0
2020-06-09 01:00:00,3,Sahel,303.5207824707031,0.0478340089321136,0.0
2020-06-19 01:00:00,3,Sahel,302.27752685546875,0.0547841489315032,0.0
2020-06-29 01:00:00,3,Sahel,301.896484375,0.0408839620649814,0.0
2020-07-09 01:00:00,3,Sahel,301.2795104980469,0.0402307771146297,0.0
2020-07-19 01:00:00,3,Sahel,296.9212951660156,0.0296211689710617,0.0
2020-07-29 01:00:00,3,Sahel,297.3599548339844,0.0206308327615261,0.0
2020-08-08 01:00:00,3,Sahel,296.2834777832031,0.0215613059699535,0.1903907209634781
2020-08-18 01:00:00,3,Sahel,299.5603942871094,0.0423633269965648,0.0
2020-08-28 01:00:00,3,Sahel,295.9657592773437,0.0270421840250492,0.0139984572306275
2020-09-07 01:00:00,3,Sahel,295.2671203613281,0.0383807867765426,0.112800009548664
2020-09-17 01:00:00,3,Sahel,297.55731201171875,0.0321780517697334,0.0
2020-09-27 01:00:00,3,Sahel,298.9576110839844,0.0398840978741645,0.0
2020-10-07 01:00:00,3,Sahel,299.7514953613281,0.0576482787728309,0.0
2020-10-17 01:00:00,3,Sahel,300.079833984375,0.028395190834999,0.0
2020-10-27 01:00:00,3,Sahel,292.770263671875,0.019988764077425,0.0
2020-11-06 01:00:00,3,Sahel,293.81427001953125,0.0041927387937903,0.0
2020-11-16 01:00:00,3,Sahel,293.8258056640625,0.0299753472208976,0.0
2020-11-26 01:00:00,3,Sahel,289.1928405761719,0.004751753527671,0.0
2020-12-06 01:00:00,3,Sahel,290.9405822753906,0.0034186509437859,0.0
2020-12-16 01:00:00,3,Sahel,293.2638854980469,0.0273780897259712,0.0
2020-12-26 01:00:00,3,Sahel,290.2325744628906,0.0277687851339578,0.0
2021-01-05 01:00:00,3,Sahel,289.1328125,0.0047070020809769,0.0
2021-01-15 01:00:00,3,Sahel,289.2947082519531,0.0175852421671152,0.0
2021-01-25 01:00:00,3,Sahel,288.8750915527344,0.0267818700522184,0.0
2021-02-04 01:00:00,3,Sahel,291.9516906738281,0.0359533429145813,0.0
2021-02-14 01:00:00,3,Sahel,291.35479736328125,0.0161150358617305,0.0
2021-02-24 01:00:00,3,Sahel,289.85089111328125,0.024949811398983,0.0
2021-03-06 01:00:00,3,Sahel,296.7388610839844,0.0341583937406539,0.0
2021-03-16 01:00:00,3,Sahel,297.1888732910156,0.0282506924122571,0.0
2021-03-26 01:00:00,3,Sahel,296.11578369140625,0.022184120491147,0.0
2021-04-05 01:00:00,3,Sahel,294.6452941894531,0.0237563140690326,0.0
2021-04-15 01:00:00,3,Sahel,294.1424255371094,0.0039002650883048,0.0
2021-04-25 01:00:00,3,Sahel,293.3368225097656,0.0031456095166504,0.0
2021-05-05 01:00:00,3,Sahel,302.5648803710937,0.0507891289889812,0.0
2021-05-15 01:00:00,3,Sahel,303.48046875,0.0293567031621933,0.0
2021-05-25 01:00:00,3,Sahel,301.8055419921875,0.0264479629695415,0.0
2021-06-04 01:00:00,3,Sahel,303.502685546875,0.0387124307453632,0.0
2021-06-14 01:00:00,3,Sahel,300.861083984375,0.0105061661452054,0.0
2021-06-24 01:00:00,3,Sahel,301.2973022460937,0.0347101204097271,0.0
2021-07-04 01:00:00,3,Sahel,301.7478332519531,0.0457592271268367,0.0
2021-07-14 01:00:00,3,Sahel,298.8941650390625,0.0334144532680511,0.0
2021-07-24 01:00:00,3,Sahel,298.6918334960937,0.0345583446323871,0.0
2021-08-03 01:00:00,3,Sahel,299.6717529296875,0.0409873388707637,0.0
2021-08-13 01:00:00,3,Sahel,297.6421203613281,0.0370209924876689,0.0
2021-08-23 01:00:00,3,Sahel,298.2282409667969,0.0401537641882896,0.0
2021-09-02 01:00:00,3,Sahel,301.057861328125,0.0530622862279415,0.0
2021-09-12 01:00:00,3,Sahel,300.1578063964844,0.0369194000959396,0.0
2021-09-22 01:00:00,3,Sahel,300.47320556640625,0.0514860451221466,0.0
2021-10-02 01:00:00,3,Sahel,300.22857666015625,0.0435026921331882,0.0
2021-10-12 01:00:00,3,Sahel,298.4519958496094,0.0256304889917373,0.0
2021-10-22 01:00:00,3,Sahel,300.0176086425781,0.0252410173416137,0.0
2021-11-01 01:00:00,3,Sahel,294.3524169921875,0.0111976200714707,0.0
2021-11-11 01:00:00,3,Sahel,293.84619140625,0.0030374587513506,0.0
2021-11-21 01:00:00,3,Sahel,295.00390625,0.0339285209774971,0.0
2021-12-01 01:00:00,3,Sahel,292.29266357421875,0.019989013671875,0.0
2021-12-11 01:00:00,3,Sahel,291.1318664550781,0.0248143170028924,0.0
2021-12-21 01:00:00,3,Sahel,289.836181640625,0.0372761264443397,0.0
2021-12-31 01:00:00,3,Sahel,288.9735717773437,0.0266794916242361,0.0
2020-01-01 01:00:00,4,Germany,275.3065795898437,0.0714524686336517,0.0007144927512854
2020-01-11 01:00:00,4,Germany,275.6978454589844,0.0689099431037902,0.1041949391365051
2020-01-21 01:00:00,4,Germany,272.1420593261719,0.0040421704761683,0.1351304799318313
2020-01-31 01:00:00,4,Germany,274.0663757324219,0.1289073377847671,0.1582416445016861
2020-02-10 01:00:00,4,Germany,283.34796142578125,0.1917364746332168,0.0
2020-02-20 01:00:00,4,Germany,273.37176513671875,0.0519978925585746,0.0
2020-03-01 01:00:00,4,Germany,273.16607666015625,0.0835368558764457,0.1991129219532013
2020-03-11 01:00:00,4,Germany,282.7152404785156,0.1247338280081749,0.0078340172767639
2020-03-21 01:00:00,4,Germany,275.9405212402344,0.0603134594857692,0.1744665503501892
2020-03-31 01:00:00,4,Germany,270.4759521484375,0.0037765684537589,0.0032315435819327
2020-04-10 01:00:00,4,Germany,276.3529968261719,0.0040818429552018,0.0
2020-04-20 01:00:00,4,Germany,276.3114318847656,0.0280738100409507,0.0
2020-04-30 01:00:00,4,Germany,282.1880798339844,0.0218991562724113,2.553498688939726e-06
2020-05-10 01:00:00,4,Germany,280.2701721191406,0.0035079829394817,0.0
2020-05-20 01:00:00,4,Germany,281.31005859375,0.0024488719645887,0.0
2020-05-30 01:00:00,4,Germany,280.0326538085937,0.0045106206089258,0.0
2020-06-09 01:00:00,4,Germany,283.1813659667969,0.0024488719645887,0.0
2020-06-19 01:00:00,4,Germany,286.8744506835937,0.0571033284068107,0.3067474663257599
2020-06-29 01:00:00,4,Germany,288.8263244628906,0.00372862117365,0.1929829120635986
2020-07-09 01:00:00,4,Germany,282.9962158203125,0.004925531335175,0.1426175087690353
2020-07-19 01:00:00,4,Germany,287.5028381347656,0.0024488719645887,0.0
2020-07-29 01:00:00,4,Germany,287.5244140625,0.0046837059780955,0.0
2020-08-08 01:00:00,4,Germany,289.7187194824219,0.0049609057605266,0.0
2020-08-18 01:00:00,4,Germany,290.304443359375,0.0204746052622795,0.3283936679363251
2020-08-28 01:00:00,4,Germany,285.6925964355469,0.0208164472132921,0.0
2020-09-07 01:00:00,4,Germany,280.4725646972656,0.0041033993475139,0.0
2020-09-17 01:00:00,4,Germany,289.4501647949219,0.0424468331038951,9.919865988194942e-06
2020-09-27 01:00:00,4,Germany,279.1885681152344,0.0043113394640386,0.1840901225805282
2020-10-07 01:00:00,4,Germany,283.40643310546875,0.0687229856848716,2.441834658384323e-05
