timestamp,site_id,site_name,lat,lon,Tair,Ur,SWdown,LWdown,Precip,Rn,LAI,Et,Eg,H,LE,SWC
2020-04-10 01:00:00,0,Madagascar,-17.75,44.25,1.0715591586939013,-0.8498117372393608,0.0,19.52288258870442,-1.496966001232741e-06,11.624218114217118,0.06163638234138491,-2.321838913374539e-09,-2.042751134467825e-07,5.258247617880503,-0.9438817096253231,0.001468226810296458
2020-04-20 01:00:00,0,Madagascar,-17.75,44.25,0.8484144146269728,-0.28149819821119304,0.0,9.397241719563795,-1.496966001232741e-06,3.5674592336018875,-0.09191531538963316,-2.321838913374539e-09,-6.579508522008835e-07,4.136467222372691,-4.633806426574786,-0.024218841890494003
2020-04-30 01:00:00,0,Madagascar,-17.75,44.25,1.1337470381880053,-0.061671499907970384,0.0,23.12694753011067,-1.496966001232741e-06,13.804794438680013,-0.15748900771141056,3.570244796449653e-09,-1.1062430644415138e-06,0.8421766797701515,-2.042105395843585,-0.036017462114493026
2020-05-10 01:00:00,0,Madagascar,-17.75,44.25,1.4313136092679883,-0.40725351725855186,0.0,21.4852117723035,6.376842452433481e-06,12.994390426143525,0.01658331674914204,-4.158592545199361e-09,7.601476384831674e-07,5.0200105290259085,4.223270924821978,-0.0018885880708695013
2020-05-20 01:00:00,0,Madagascar,-17.75,44.25,-1.0125588981342162,-0.35950828944483093,0.0,-7.424242573399681,-1.401503864128316e-07,-1.4435749669228812,-0.03068422454018746,-4.20110678385667e-09,-1.3758684828292555e-06,4.764888821109649,-3.3053583781565385,-0.02038739621639249
2020-05-30 01:00:00,0,Madagascar,-17.75,44.25,0.4858872023715435,0.4783230885382621,0.0,-7.251116352696499,-1.401503864128316e-07,-10.0023670811807,-0.03068422454018746,8.734393886751111e-09,-2.1865601653306857e-07,-6.376482429042936,-0.34522577927958586,-0.04059527814388281
2020-06-09 01:00:00,0,Madagascar,-17.75,44.25,0.4138184357702812,-0.20769701302051535,0.0,-2.3317718505859375,-2.1561419729281353e-07,-2.9181369145711287,-9.93410742555767e-10,7.562677390345515e-09,9.946786484249518e-07,2.876377948125203,2.1957811007897057,-0.007540064056714396
2020-06-19 01:00:00,0,Madagascar,-17.75,44.25,-0.6766576793074819,0.01162721812725076,0.0,-17.601211547851562,-2.1561419729281353e-07,-12.442520459493004,-9.93410742555767e-10,-6.832317139363978e-09,-1.2624061817234634e-06,-1.4295011679331466,-3.5219171752532326,-0.025353210171063706
2020-06-29 01:00:00,0,Madagascar,-17.75,44.25,0.5054871809957149,0.22865500152111062,0.0,-11.458328247070312,-2.1561419729281353e-07,-12.74720033009848,-9.93410742555767e-10,5.8636933257990224e-09,4.442067528032111e-07,-5.67351876894633,0.8096111903587975,-0.00346543093522389
2020-07-09 01:00:00,0,Madagascar,-17.75,44.25,2.5542041334589953,0.11060574843037507,0.0,35.82177389821703,-8.563718034173896e-07,18.554318074257147,1.2978430719012835e-08,1.717164360010015e-08,1.360438033079772e-06,1.677745530682225,3.101816498464154,0.01901557128275591
2020-07-19 01:00:00,0,Madagascar,-17.75,44.25,-1.9798500958875138,0.442763598695878,0.0,-34.69180642404865,-8.563718034173896e-07,-20.19141327950262,-1.9227304748348217e-09,2.330254383203778e-08,7.774236212207319e-07,-12.090001394671779,1.653607689565228,-0.008996525599110489
